customer_id,name,email,purchase_amount
5665,Brittany Schultz,brittany.schultz@hotmail.com,828.17
5666,Brian Summers,brian.summers@hotmail.com,161.6
5667,William Davis,william.davis@hotmail.com,666.03
5668,Denise Jackson,denise.jackson@hotmail.com,763.08
5669,Katherine Walter,katherine.walter@hotmail.com,335.94
5670,Melissa Blair,melissa.blairhotmail.com,939.48
5671,Natasha Rodriguez,natasha.rodriguez@yahoo.com,610.0
5672,Steven Sexton,steven.sexton@hotmail.com,846.76
5673,Ann,ann.wood@yahoo.com,267.93
5674,Tammy Reed,tammy.reed@hotmail.com,824.5
5675,William Ward,william.ward@gmail.com,579.09
5676,Molly Davis,molly.davis@hotmail.com,817.39
5677,Kevin Rodriguez,kevin.rodriguez@,868.27
5678,Mary Vaughn,mary.vaughn@hotmail.com,18.13
,,,
5680,Melissa Carpenter,melissa.carpenter@yahoo.com,833.11
5681,Rachel Duncan,rachel.duncan@hotmail.com,765.4
5682,Samantha Clark,samantha.clark@hotmail.com,162.84
5683,Matthew Wood,matthew.wood@gmail.com,795.040
5684,Samantha Alvarez,samantha.alvarez@hotmail.com,779.61
5685,Kenneth Odonnell,kenneth.odonnell@gmail.com,900.36
,Lonnie Mcgee,,537.26
5687,James Rogers,james.rogers@gmail.com,ABC123
5688,Denise Howell,denise.howell@gmail.com,724.08
,Yvette Romero,yvette.romero@yahoo.com,87.64
5690,Tara Drake,,228.17
5691,Linda Garrett,linda.garrett@gmail.com,846.41
5692,John Orr III,john.orr@hotmail.com,580.37
5693,Karen Rodriguez,karen.rodriguez@hotmail.com,869.62
,,,
5695,Brandi Jones,brandi.jones@yahoo.com,732.61
5696,Robert Ross,robert.ross@gmail.com,67.72
,,,
5698,Darren Duncan,darren.duncan@hotmail.com,692.31
5699,Toni Stevenson,toni.stevenson@hotmail.com,810.83
5700,Jamie Moore,jamie.moore@hotmail.com,431.73
5701,Julia Tucker,julia.tucker@yahoo.com,102.93
5702,Christopher Davis,christopher.davis@yahoo.com,444.89
,,,
5704,Jade Lewis,jade.lewis@gmail.com,857.83
,emma flowers,emma.flowers@hotmail.com,87.89
5706,Thomas Aguirre,thomas.aguirre@hotmail.com,806.65
5707,David Hill,david.hill@gmail.com,519.13
5708,Dawn Benson,dawn.benson@hotmail.com,ABC123
5709,Renee Arias,renee.arias@gmail.com,276.08
5710,Chelsea Smith,chelsea.smith@yahoo.com,382.28
5711,Matthew Johnson,matthew.johnson@yahoo.com,566.32
5712,Gregory Richardson,gregory.richardson@hotmail.com,550.71
5713,Craig Nolan,craig.nolan@gmail.com,371.78
5714,Mackenzie Garcia,mackenzie.garcia@yahoo.com,733.07
5715,Ricky Richardson,ricky.richardson@hotmail.com,74.63
5716,Jennifer Burnett,jennifer.burnett@gmail.com,ABC123
5717,John Horton,john.horton@hotmail.com,292.15
5718,John Carter,john.carter@yahoo.com,105.21
,5719,Katelyn Petersen,katelyn.petersen@hotmail.com,24.46
5720,Nicholas Williams,nicholas.williams@yahoo.com,354.77
5721,Cody Mckenzie,cody.mckenzie@hotmail.com,856.14
5722,Michael Beck,michael.beck@gmail.com,139.58
5723,Alan Gray DVM,alan.gray@hotmail.com,208.94
5724,Bethany Wallace,bethany.wallace@hotmail.com,639.44
5725,Luis Sharp,luis.sharp@yahoo.com,569.59
5726,Nicole Lopez,nicole.lopez@hotmail.com,207.86
5727,Janice Sanders,janice.sanders@gmail.com,563.49
5728,Diane Melendez,,538.67
5729,,Mary Lewis,mary.lewis@yahoo.com,37.4
5730,Dawn Shepherd,dawn.shepherd@gmail.com,899.17
,,,
5732,Christopher Gonzalez,christopher.gonzalez@yahoo.com,996.61
5733,Jonathan Buck,jonathan.buck@gmail.com,327.46
5734,Anthony Sparks,anthony.sparks@hotmail.com,712.92
5735,Cathy Owen,cathy.owen@yahoo.com,789.6
5736,Catherine Brock,catherine.brock@hotmail.com,85.45
5737,Steven Sawyer,steven.sawyer@hotmail.com,178.9
5738,Jennifer Thompson,jennifer.thompson@gmail.com,406.52
5739,James,james.hopkins@yahoo.com,248.88
5740,Andrea Berger,andrea.berger@gmail.com,846.11
nan,Abigail Johnson,abigail.johnson@gmail.com,583.36
5742,Tyler Kane,tyler.kane@hotmail.com,105.45
5743,April Walker,april.walker@yahoo.com,921.6
5744,Gary Moore,gary.moore@hotmail.com,875.13
5745,Matthew Gaines,matthew.gaines@gmail.com,771.94
5746,Robert Odonnell,robert.odonnell@yahoo.com,836.79
5747,Kayla Sellers,kayla.sellers@gmail.com,677.28
5748,Dr. Christian Cain,,803.28
5749,Elijah Villa,elijah.villa@hotmail.com,165.64
5750,Bradley Arnold,bradley.arnold@yahoo.com,865.04
5751,Shawn Flores,shawn.flores@gmail.com,822.72
5752,Erika Moon,erika.moon@hotmail.com,703.83
5753,Joshua Case,joshua.case@hotmail.com,277.23
5754,Sean Powers,sean.powers@gmail.com,994.56
5755,Mark Lawrence,mark.lawrence@hotmail.com,980.2
5756,douglas smith,douglas.smith@yahoo.com,311.82
5757,Miguel Page,miguel.page@yahoo.com,936.61
5758,Jennifer Bailey,jennifer.bailey@yahoo.com,907.66
5759,  John Miller   ,john.miller@hotmail.com,619.59
5760,Paul Pratt,paul.pratt@gmail.com,677.72
4692,Jason Taylor,,615.33
5762,Amanda Cordova,amanda.cordova@hotmail.com,832.55
5763,Joshua Wise,joshua.wise@gmail.com,805.53
5764,Mariah Roberts,mariah.roberts@hotmail.com,499.04
5765,Allison Alexander,allison.alexanderyahoo.com,273.99
5766,Cody Lee,cody.lee@gmail.com,586.68
5767,Amanda Lopez,amanda.lopez@,932.79
5768,Peter Sanchez,peter.sanchez@hotmail.com,819.79
nan,Robert Kelly,robert.kelly@hotmail.com,784.87
nan,William Rasmussen,william.rasmussen@gmail.com,217.9
5771,Eric Hardy,eric.hardyyahoo.com,193.33
5772,Dr. Stephanie Jones MD,dr..stephanie@hotmail.com,696.51
5773,Ana Bowers,ana.bowershotmail.com,664.26
5774,Shari Garcia,shari.garcia@yahoo.com,ABC123
5775,Anthony Thornton,anthony.thornton@hotmail.com,,516.81
5776,Sarah,sarah.cardenas@gmail.com,191.54
,,,
5778,Nicholas Rogers,nicholas.rogers@gmail.com,154.0
5779,Daniel Harrison,daniel.harrison@yahoo.com,825.08
5780,Robert Montes,robert.montes@yahoo.com,379.03
5781,Brenda Mccoy,brenda.mccoy@yahoo.com,784.8
5782,Paul Elliott,paul.elliott@gmail.com,979.25
5783,Mary Bell,mary.bell@hotmail.com,44.49
5784,Natalie Jackson,natalie.jackson@gmail.com,588.62
5785,Sara Wiley,sara.wiley@hotmail.com,154.91
5786,Henry Hunter,henry.hunter@yahoo.com,964.3
5787,Sean Finley,sean.finley@yahoo.com,802.83
5788,Dennis Smith,,dennis.smith@gmail.com,567.7
5789,David Obrien,david.obrien@yahoo.com,78.08
5790,Patricia Randall,patricia.randall@gmail.com,525.89
5791,Cindy Swanson,cindy.swanson@hotmail.com,793.24
5792,Cynthia Arnold,cynthia.arnold@hotmail.com,308.14
5793,Rickey Hayes,rickey.hayes@gmail.com,10.11
5794,Scott Ponce,scott.ponce@hotmail.com,527.84
5795,Brittany Meyer,brittany.meyer@hotmail.com,572.43
5796,Tamara Rivera,tamara.rivera@hotmail.com,488.06
-459,Steven Jacobson,steven.jacobson@hotmail.com,921.56
,,,
5799,Marco Smith,,112.53
5800,Kimberly Wallace,kimberly.wallace@hotmail.com,221.02
5801,Joseph Graham,joseph.graham@gmail.com,25.23
5802,Robert Alvarado,robert.alvarado@yahoo.com,280.82
5803,  Eric Rodriguez   ,eric.rodriguez@gmail.com,348.59
5804,Anthony Benjamin,anthony.benjamin@yahoo.com,428.33
5805,David Rojas,david.rojas@yahoo.com,736.24
5806,Richard Grimes,richard.grimes@gmail.com,149.12
5807,Richard Lewis,richard.lewis@hotmail.com,561.56
5808,Vanessa Mccoy,vanessa.mccoy@gmail.com,383.15
5809,Jon Flores,jon.flores@could,186.72
5810,Keith Chen,,keith.chen@hotmail.com,919.68
5811,Molly Green,molly.green@yahoo.com,-113.58
,,,
,,,
5814,Eric Mitchell,eric.mitchell@hotmail.com,163.29
5815,Helen Barnes,helen.barnes@yahoo.com,271.5
5816,Mike Allen,mike.allen@gmail.com,247.650
5817,Jesse Sharp,jesse.sharp@hotmail.com,305.61
,,,
5819,Patrick Mcmillan,patrick.mcmillan@hotmail.com,312.06
5820,Alex Smith,alex.smith@hotmail.com,418.81
5821,Kayla Munoz,,kayla.munoz@hotmail.com,377.92
5822,Robert Barnes,robert.barnes@hotmail.com,120.23
nan,jacob johnson,jacob.johnson@gmail.com,770.38
,,,
,,,,
5826,Lisa Garcia,lisa.garcia@gmail.com,756.99
5827,James Cole,james.cole@hotmail.com,473.71
5828,Robert Price,robert.price@gmail.com,995.18
,,,
5830,Lisa Adams,lisa.adams@hotmail.com,755.34
5831,Michelle Olson,michelle.olson@gmail.com,874.87
5832,Amy Whitney,amy.whitney@gmail.com,ABC123
5833,Laurie Crosby,laurie.crosby@gmail.com,819.35
5834,Barbara Price,barbara.price@gmail.com,858.5
5835,Austin Sanders,austin.sanders@hotmail.com,532.62
5836,Diana Owen,diana.owen@hotmail.com,57.06
5837,Tracy Hanna,tracy.hanna@,12.22
5838,Nathan Young,,127.81
5839,Tiffany Gibson,,tiffany.gibson@yahoo.com,561.26
5840,Jeffrey Roberts,jeffrey.roberts@hotmail.com,545.79
5841,Gina Williams,,497.34
5842,Bruce Reed,bruce.reed@hotmail.com,758.43
5843,Jessica Kemp,jessica.kemp@hotmail.com,153.57
5844,Timothy Phillips,timothy.phillips@gmail.com,515.9
5845,Dr. Nathan Smith,dr..nathan@gmail.com,720.29
5846,Kimberly Crosby,kimberly.crosby@hotmail.com,795.95
,5847,Tiffany Randall,tiffany.randall@gmail.com,131.86
5848,Robert Moore,robert.moore@yahoo.com,492.82
5849,April Brown,april.brown@gmail.com,320.93
2528,Andre Martin,andre.martin@,325.81
5851,Ricky Dyer,ricky.dyer@gmail.com,962.44
,5852,Andrea Ayala,andrea.ayala@hotmail.com,385.3
5853,Dwayne Johnson,dwayne.johnson@gmail.com,908.08
5854,Nicholas Shannon,nicholas.shannon@yahoo.com,98.32
5855,Cory Jones MD,cory.jones@hotmail.com,712.08
5856,Dale Allen,dale.allen@gmail.com,172.37
5857,Charles Dennis,charles.dennis@yahoo.com,590.38
5858,Monique Davis,,525.52
,,,
5860,Ashley Love,ashley.love@gmail.com,386.72
5861,Kim Montgomery,kim.montgomery@yahoo.com,243.3
5862,Rachel Hall,rachel.hall@yahoo.com,240.82
5863,Cassandra Clark,cassandra.clark@gmail.com,138.9
5864,Brandi Maddox,brandi.maddox@gmail.com,617.74
nan,Matthew Smith,matthew.smith@gmail.com,978.49
nan,Taylor Jackson,taylor.jackson@hotmail.com,838.35
5867,Meredith Oconnor,meredith.oconnor@yahoo.com,165.83
5868,Anthony Hill,anthony.hill@gmail.com,126.03
5869,Daniel Gregory,daniel.gregory@hotmail.com,-121.58
5870,Michael Allen,,michael.allen@gmail.com,152.29
5871,Laura Harrington,laura.harrington@yahoo.com,170.48
nan,Jonathan Daniels,jonathan.daniels@hotmail.com,936.97
,,,
,,,
5875,Spencer Hamilton,spencer.hamilton@yahoo.com,710.4
5876,Richard Carroll,richard.carroll@gmail.com,997.74
-559,Mrs. Sheila Navarro,mrs..sheila@gmail.com,332.01
5878,Tanya Solis,tanya.solis@gmail.com,910.64
5879,Kayla Smith,kayla.smith@yahoo.com,869.96
5880,Kimberly Garcia,kimberly.garcia@yahoo.com,939.28
5881,Derrick Reynolds,derrick.reynolds@gmail.com,138.20
5882,Christine,christine.moore@hotmail.com,687.57
5883,Rebecca Jones,rebecca.jones@,307.22
5884,Brianna Miller,,706.89
5885,John Shepard,john.shepard@yahoo.com,56.44
5886,Dustin Russell,dustin.russell@gmail.com,ABC123
5887,Kimberly Grant,kimberly.grant@gmail.com,798.41
5888,Christine Ramirez,christine.ramirez@gmail.com,738.35
5889,Natasha Perry,natasha.perry@gmail.com,348.55
,,,
5891,April Hernandez,april.hernandez@yahoo.com,36.67
5892,Claire Brown,claire.brown@hotmail.com,341.45
5294,Joseph Leon,joseph.leon@hotmail.com,-671.38
5894,John Sanchez,john.sanchez@yahoo.com,153.85
5895,Michael Middleton,michael.middleton@yahoo.com,819.11
5896,Elizabeth Smith,elizabeth.smith@hotmail.com,183.79
5897,Darrell Reese MD,darrell.reese@yahoo.com,703.05
5898,Lindsay Thompson,lindsay.thompson@yahoo.com,953.61
5899,Megan Welch,megan.welch@gmail.com,456.13
5900,Maureen Nelson,maureen.nelson@gmail.com,414.74
,,,,
5902,Shelia Woods,,40.73
,5903,Lisa Sosa,lisa.sosa@hotmail.com,722.95
5904,Brittany Stein,brittany.stein@yahoo.com,640.0
5905,Christopher Webb,christopher.webb@hotmail.com,544.99
,,,
5907,Robert Young,robert.young@gmail.com,637.26
5908,Brian Rojas,brian.rojas@hotmail.com,-23.75
5909,William Clark,william.clark@yahoo.com,798.4
5910,Andrea Harmon,andrea.harmon@yahoo.com,460.7
5911,April Williams,april.williamsgmail.com,856.93
,,,,
5913,Autumn Martinez,autumn.martinez@hotmail.com,201.06
5914,Laura Ward,laura.ward@gmail.com,876.54
5915,Rebecca Reyes,rebecca.reyes@yahoo.com,957.33
5916,Christopher Rogers,christopher.rogers@yahoo.com,207.73
5917,John Rodriguez,john.rodriguez@gmail.com,241.11
5918,Stephanie Williams,stephanie.williams@hotmail.com,664.53
5919,Dr. Shannon Santos DDS,dr..shannon@hotmail.com,268.84
5920,Mark Cline,mark.cline@gmail.com,163.83
5921,Jacob Jimenez,jacob.jimenez@gmail.com,998.72
5922,Ashley Zimmerman,ashley.zimmerman@gmail.com,888.88
5923,Jimmy Lin,jimmy.lin@yahoo.com,265.77
5924,Mary Gonzalez,mary.gonzalez@gmail.com,123.44
5925,Danielle Kelly,danielle.kelly@yahoo.com,824.15
,,,
5927,Melvin Hale,melvin.hale@yahoo.com,583.29
5928,Ronald Barber,ronald.barber@yahoo.com,690.93
,,,
,,,
5931,Michelle Landry,michelle.landry@hotmail.com,74.35
5932,Felicia Harrington,felicia.harrington@hotmail.com,76.21
5933,Thomas Ortiz,thomas.ortiz@hotmail.com,231.54
5934,Allison Meyer,allison.meyer@gmail.com,484.47
5935,Terry Ramirez,terry.ramirez@hotmail.com,744.4
5936,Billy Carter,billy.carter@gmail.com,795.47
,,,
5938,David Chan,david.chan@gmail.com,337.54
5939,Joshua Love,joshua.love@gmail.com,218.3
5940,  Franklin Dean   ,franklin.dean@hotmail.com,846.18
5941,Ryan Cherry,ryan.cherry@gmail.com,576.44
5942,Sarah Allen,sarah.allen@yahoo.com,644.27
5943,Michael Kelly,michael.kelly@hotmail.com,579.39
5944,Jessica Buchanan,jessica.buchanan@yahoo.com,521.02
5945,Stacey Beck,stacey.beck@yahoo.com,667.97
nan,Rebecca Brooks,,381.19
5947,William Lindsey,william.lindsey@yahoo.com,641.55
5948,Lisa Barber,lisa.barber@yahoo.com,249.62
5949,Brian Thomas,brian.thomas@gmail.com,778.88
5950,Tanya Estrada,tanya.estrada@gmail.com,354.99
-166,Kathy Jones,kathy.jones@gmail.com,984.36
5952,Danielle Gonzalez,danielle.gonzalez@hotmail.com,879.88
5953,Nicholas Wallace,nicholas.wallace@yahoo.com,398.26
5954,Charles Smith,charles.smith@gmail.com,364.77
5955,Dana Baker,dana.baker@hotmail.com,644.93
5956,Erica Massey,erica.massey@hotmail.com,68.9
5957,April Castillo,april.castillo@hotmail.com,608.95
5958,Jessica Stephens,jessica.stephens@yahoo.com,143.06
5959,Tony Allen,tony.allen@gmail.com,691.43
5960,Rebecca Lee,rebecca.lee@hotmail.com,808.7
,5961,Lisa Barnes,lisa.barnes@gmail.com,49.330
5962,Mrs. Laura Lopez,mrs..laura@gmail.com,938.38
3201,Kenneth Green,kenneth.green@hotmail.com,387.39
5964,Tanya Gibson,tanya.gibson@hotmail.com,347.48
5965,Melissa Hartman,melissa.hartman@yahoo.com,54.88
5966,Scott Jones,scott.jones@gmail.com,361.7
5967,Ariel Hamilton,ariel.hamilton@hotmail.com,572.74
5968,Benjamin Flynn,benjamin.flynn@gmail.com,973.1
5969,Andrew Hunt,andrew.hunt@gmail.com,373.2
5970,,Anthony Boyd,anthony.boyd@gmail.com,102.87
5971,Kevin Baxter,kevin.baxter@yahoo.com,736.18
5972,Patricia Cummings,patricia.cummings@yahoo.com,156.38
5973,Timothy Haney,timothy.haney@hotmail.com,176.58
-357,Shawn Reyes,shawn.reyes@hotmail.com,200.41
5975,Amy Roy,amy.roy@hotmail.com,632.61
5976,Michael Fisher,michael.fisher@yahoo.com,308.09
5977,David Green,david.green@hotmail.com,520.62
5978,Stephen Orozco,stephen.orozco@gmail.com,326.87
5979,Michael Keller,michael.keller@yahoo.com,178.39
5980,Autumn Castro,autumn.castro@hotmail.com,730.22
,,,
5982,Chad Thornton,chad.thornton@hotmail.com,,ABC123
5983,Patricia Brady,patricia.brady@yahoo.com,193.0
5984,Danielle Jarvis,danielle.jarvis@yahoo.com,383.78
5985,Donald Mathews,donald.mathews@hotmail.com,283.9
5986,Allison Elliott,allison.elliott@hotmail.com,544.23
5987,Patrick Gonzalez,,-209.74
5988,Susan Cooper,susan.cooper@,468.67
5989,Lynn Lambert,lynn.lambert@gmail.com,157.91
-708,Matthew Robertson,matthew.robertson@gmail.com,508.67
,,,
5992,Ivan Short,ivan.short@yahoo.com,390.63
5993,Nicholas Lee,nicholas.lee@gmail.com,837.97
5994,Roy Ward,roy.ward@gmail.com,275.01
5995,Kimberly Mills,kimberly.mills@hotmail.com,576.75
5996,Nina Cole,nina.cole@yahoo.com,269.19
5997,Jacob James,jacob.james@yahoo.com,873.49
5998,Erik Blair,erik.blair@yahoo.com,-94.86
5999,Katherine Villa,katherine.villa@gmail.com,583.12
6000,Stacey Abbott,stacey.abbott@hotmail.com,743.4
6001,Bryan Shields,bryan.shields@gmail.com,641.45
6002,Caitlyn Flores,caitlyn.flores@yahoo.com,20.63
6003,Diana Mills,diana.mills@hotmail.com,154.66
6004,Brian Harmon,brian.harmon@yahoo.com,954.9
6005,Ashley Cherry,ashley.cherry@gmail.com,,51.8
6006,Gabrielle Garrison,gabrielle.garrison@hotmail.com,969.14
6007,Michael Perez,michael.perez@gmail.com,935.46
6008,Jason Barnett,jason.barnett@hotmail.com,590.55
6009,Dennis Jennings,dennis.jennings@hotmail.com,448.18
6010,Jason Wright,jason.wright@hotmail.com,146.86
6011,Sheila Rodriguez,sheila.rodriguez@gmail.com,530.78
6012,Corey Herrera,corey.herrera@gmail.com,272.52
6013,Dr. Kara Hubbard,dr..kara@hotmail.com,442.4
6014,Lisa Black,lisa.black@gmail.com,780.07
6015,Kelly Randall,kelly.randall@gmail.com,737.91
6016,Derek Mueller,derek.mueller@yahoo.com,888.62
,Leslie Robinson,leslie.robinson@hotmail.com,700.21
6018,Cheryl Rose,cheryl.rose@hotmail.com,746.92
6019,Christina Gonzalez,christina.gonzalez@gmail.com,785.47
6020,Jeremy Esparza,jeremy.esparza@gmail.com,129.61
6021,Vanessa Marshall,vanessa.marshall@hotmail.com,938.16
,,,
6023,Gabriel Silva,gabriel.silva@yahoo.com,662.65
6024,David Lawrence,david.lawrence@yahoo.com,21.99
6025,Morgan Orozco,morgan.orozco@yahoo.com,76.54
6026,Blake Wright,blake.wright@hotmail.com,850.98
6027,  Maria Diaz   ,maria.diaz@gmail.com,263.46
6028,Samantha Hernandez,samantha.hernandez@hotmail.com,157.71
6029,David Goodman,david.goodman@gmail.com,519.23
6030,Matthew Smith,matthew.smith@hotmail.com,734.36
6031,Kristin Ramos,kristin.ramos@yahoo.com,742.71
6032,Hayley Allen,hayley.allen@hotmail.com,822.1
6033,Paul Mann,paul.mann@hotmail.com,797.930
6034,Edward Carter,edward.carter@hotmail.com,707.21
6035,Jeremiah Joseph,,890.43
6036,Erin Arnold,erin.arnold@yahoo.com,392.08
,,,
6038,Olivia Knight,olivia.knight@gmail.com,323.63
6039,john foster,john.foster@gmail.com,408.59
6040,Kyle Fisher,kyle.fisher@hotmail.com,829.27
6041,Nathaniel House,nathaniel.house@hotmail.com,493.44
6042,Chloe Barnes,chloe.barnes@yahoo.com,485.0
6043,Melody Wilson,melody.wilson@yahoo.com,624.47
6044,David Roberts,david.roberts@yahoo.com,374.97
6045,Dawn Gomez,dawn.gomez@yahoo.com,375.91
6046,Cynthia Bruce,cynthia.bruce@hotmail.com,956.09
6047,,edward curtis,edward.curtis@gmail.com,226.93
6048,Collin Lee,collin.lee@yahoo.com,594.08
,6049,Michelle Campbell,michelle.campbell@hotmail.com,113.93
6050,Cindy Morrow,cindy.morrow@gmail.com,645.55
6051,,Barbara Lewis,barbara.lewis@yahoo.com,156.99
6052,Lindsay Hall,lindsay.hall@yahoo.com,956.57
6053,Jamie Alexander,jamie.alexander@hotmail.com,238.92
6054,Angela Allen,angela.allen@hotmail.com,249.23
6055,Mary Fletcher,mary.fletcher@hotmail.com,891.12
6056,Anna Miller,anna.miller@hotmail.com,354.37
6057,Joy Harris,joy.harris@yahoo.com,967.98
6058,Anita Rogers,anita.rogers@hotmail.com,ABC123
6059,Scott Brown,scott.brown@yahoo.com,585.14
6060,Russell Sparks,russell.sparks@yahoo.com,170.08
6061,Gregory Moreno,gregory.moreno@yahoo.com,443.85
,,,
6063,amy hernandez,,amy.hernandez@gmail.com,651.59
6064,,Alison Jenkins,alison.jenkins@yahoo.com,305.05
6065,Robert Herrera,,800.47
6066,Jaime Thomas,jaime.thomas@gmail.com,761.27
nan,James Butler,james.butler@hotmail.com,483.79
6068,Jose Hart,jose.hart@yahoo.com,614.6
6069,George Fox,george.fox@yahoo.com,939.19
6070,Crystal Jackson,crystal.jackson@hotmail.com,286.26
6071,Ryan Buchanan,ryan.buchanan@hotmail.com,332.57
6072,Natasha Farmer,natasha.farmer@gmail.com,554.57
6073,Barry Williams,barry.williams@yahoo.com,654.75
6074,David Grant,david.grant@gmail.com,911.96
6075,Timothy Santiago,timothy.santiago@yahoo.com,366.24
6076,Courtney Diaz,courtney.diaz@gmail.com,994.54
6077,  James Bowen   ,james.bowen@gmail.com,21.62
6078,pamela hays,pamela.hays@gmail.com,371.32
6079,Mr. Austin Farrell,mr..austin@gmail.com,210.91
-137,Christy Edwards,christy.edwards@gmail.com,661.22
6081,Stephanie Rivers,stephanie.rivers@hotmail.com,974.58
6082,Chad Gomez,chad.gomez@hotmail.com,896.41
6083,Alexander Hester,alexander.hester@yahoo.com,,953.52
6084,James Rollins,james.rollins@yahoo.com,383.01
6085,Natasha Wilson,natasha.wilson@hotmail.com,606.24
6086,Danny Martinez,danny.martinez@gmail.com,903.49
6087,Monica Cruz,monica.cruz@hotmail.com,309.65
6088,Michael Olson,michael.olson@yahoo.com,ABC123
6089,Susan Small,susan.small@yahoo.com,730.55
6090,Gary Odonnell,gary.odonnell@hotmail.com,799.92
6091,Brian Rowland,brian.rowlandhotmail.com,-692.87
6092,Jermaine Alexander,jermaine.alexander@gmail.com,206.64
6093,Trevor Kennedy,trevor.kennedy@gmail.com,821.63
6094,David Lowe,david.lowe@hotmail.com,591.96
6095,Michele French,michele.french@yahoo.com,554.0
6096,Mrs. Alyssa Zuniga,mrs..alyssa@,250.9
,,,
6098,Cristian Pearson,cristian.pearson@yahoo.com,309.73
6099,Tamara Howell,tamara.howell@hotmail.com,23.0
6100,Vanessa Mckee,vanessa.mckee@yahoo.com,87.75
6101,Alexis Espinoza,alexis.espinoza@gmail.com,618.07
6102,Curtis Day,curtis.day@hotmail.com,131.87
,,,
6104,Melissa Velazquez,melissa.velazquez@yahoo.com,81.98
6105,Stephanie Maldonado MD,stephanie.maldonado@gmail.com,277.44
6106,Dylan Thompson,dylan.thompson@gmail.com,928.21
nan,Shannon Gordon,shannon.gordon@gmail.com,432.13
6108,Amanda Turner,amanda.turner@gmail.com,367.75
6109,Corey Mitchell,corey.mitchell@yahoo.com,890.95
6110,Mr. Mitchell Glenn,mr..mitchell@gmail.com,949.49
6111,Daniel Howe,,daniel.howe@yahoo.com,778.39
6112,Javier Lewis,javier.lewis@hotmail.com,945.07
6113,Alexandria Harper,alexandria.harper@gmail.com,405.15
6114,Kaitlin Murphy,kaitlin.murphy@hotmail.com,846.77
6115,Thomas Johnson,thomas.johnson@gmail.com,580.94
6116,Victor,victor.williams@hotmail.com,701.65
6117,Kelsey Schroeder,kelsey.schroeder@hotmail.com,514.97
6118,Daniel Wood,daniel.wood@hotmail.com,153.67
6119,samantha moore,samantha.moore@yahoo.com,175.95
6120,Carlos Bailey,carlos.bailey@yahoo.com,480.69
6121,Gregory Davis,gregory.davis@gmail.com,359.25
6122,Christy Cardenas,christy.cardenas@yahoo.com,548.3
6123,Diamond Collins,,diamond.collins@yahoo.com,590.15
6124,William Acosta,william.acosta@yahoo.com,785.06
6125,Benjamin Quinn,benjamin.quinn@gmail.com,622.14
6126,Michael Watson,,104.87
6127,Douglas Rice,douglas.rice@yahoo.com,21.44
6128,Morgan Cruz,morgan.cruz@hotmail.com,54.99
6129,Andrew Brown,andrew.brown@gmail.com,839.45
6130,Karen Patel,karen.patel@yahoo.com,65.46
6131,  April Odonnell   ,april.odonnell@yahoo.com,187.55
6132,Isaiah Sanchez,isaiah.sanchez@hotmail.com,502.36
6133,Michelle Roberts,michelle.roberts@gmail.com,38.72
6134,Stacey Robinson,stacey.robinson@gmail.com,432.33
-836,Erika Garcia,erika.garcia@hotmail.com,302.14
,,,
6137,Michael Morrow,michael.morrow@gmail.com,714.27
6138,Andrew Leblanc,andrew.leblanc@hotmail.com,554.86
6139,Katie,katie.stone@yahoo.com,753.07
6140,Benjamin Marshall,benjamin.marshall@gmail.com,785.24
6141,Mr. Ryan Moreno DDS,mr..ryan@yahoo.com,146.08
6142,Mariah Faulkner,mariah.faulkner@gmail.com,492.18
6143,Cody James,cody.james@hotmail.com,968.92
-809,Stephen Huffman,stephen.huffman@gmail.com,182.91
6145,Kara Nelson,kara.nelson@yahoo.com,27.81
6146,Sarah Hughes,sarah.hughes@hotmail.com,458.14
6147,Sara Garcia,sara.garcia@gmail.com,755.21
6148,Daniel Mills,daniel.mills@yahoo.com,267.08
6149,Jo Evans,jo.evans@yahoo.com,ABC123
6150,Lisa Barnes,lisa.barnes@gmail.com,845.31
6151,Susan Ruiz,susan.ruiz@yahoo.com,868.63
,Andrew Miller,andrew.miller@yahoo.com,16.9
6153,Sarah Bishop,sarah.bishop@gmail.com,,126.46
6154,Reginald Reynolds,reginald.reynolds@hotmail.com,12.71
6155,Mr. Henry Rosales,mr..henry@hotmail.com,275.75
6156,Mario Peterson,mario.peterson@gmail.com,195.3
6157,Gary Glover,gary.glover@yahoo.com,956.79
6158,Michelle Nguyen,,427.26
1820,Patrick Butler,patrick.butler@yahoo.com,372.66
6160,  Megan Gates   ,megan.gates@hotmail.com,600.21
6161,Bradley Ramsey,bradley.ramsey@,407.51
6162,Kevin Weaver,kevin.weaver@gmail.com,-352.28
-970,Dylan Burns,dylan.burns@hotmail.com,36.86
6164,Kelly Allison,kelly.allison@yahoo.com,519.7
nan,Andrew Mcgrath,andrew.mcgrath@gmail.com,843.85
6166,Julie Gonzalez,julie.gonzalez@hotmail.com,435.69
6167,Devin Delgado,devin.delgado@gmail.com,330.28
6168,Heather Taylor,heather.taylor@gmail.com,120.49
6169,William Fowler,william.fowler@hotmail.com,805.25
6170,Darrell Smith,,945.83
6171,Jessica Tucker,jessica.tucker@hotmail.com,539.77
,Dana Johnson MD,dana.johnson@hotmail.com,60.95
6173,Daniel Hall,daniel.hall@gmail.com,329.34
6174,Joel Hodges,joel.hodges@hotmail.com,878.85
6175,Joe Mason,joe.mason@gmail.com,354.91
